line,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,raw_address,is_exact_address_hidden,street_name,street_number,floor,is_floor_under,neighborhood_id,operation,rent_price,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
14982,6760,"Ático en venta en calle Antonio Zapata, 10","Prosperidad, Madrid",100.0,80.0,1,2.0,,"Calle Antonio Zapata, 10",False,Calle Antonio Zapata,10,3,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1437,399000,3990,True,HouseType 5: Áticos,False,False,,False,True,True,True,True,True,False,False,True,True,False,False,False,E,True,False,40000.0,,,,
14983,6759,Piso en venta en calle del Príncipe de Vergara,"Bernabéu-Hispanoamérica, Madrid",154.0,125.0,3,2.0,,Calle del Principe de Vergara,True,Calle del Principe de Vergara,,1,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2331,799000,5188,True,HouseType 1: Pisos,False,False,1974.0,True,False,True,True,True,True,False,False,True,False,True,False,True,en trámite,True,True,0.0,True,True,True,False
14984,6758,"Piso en venta en calle del Príncipe de Vergara, 219","Bernabéu-Hispanoamérica, Madrid",135.0,120.0,3,3.0,,"Calle del Principe de Vergara, 219",False,Calle del Principe de Vergara,219,1,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2333,800000,5926,True,HouseType 1: Pisos,False,False,,True,False,False,True,True,True,False,False,True,False,True,True,True,en trámite,True,True,0.0,False,True,True,True
14985,6757,"Ático en venta en calle de López de Hoyos, 78","Prosperidad, Madrid",171.0,93.0,2,1.0,,"Calle de Lpez de Hoyos, 78",False,Calle de Lpez de Hoyos,78,6,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1989,640000,3743,True,HouseType 5: Áticos,False,False,1970.0,True,False,True,True,True,True,False,False,True,False,False,False,False,en trámite,False,,,,,,
14986,6756,"Piso en venta en calle de López de Hoyos, 61","Ciudad Jardín, Madrid",85.0,,3,2.0,,"Calle de Lpez de Hoyos, 61",False,Calle de Lpez de Hoyos,61,6,False,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,2012,650000,7647,True,HouseType 1: Pisos,False,False,,False,True,True,True,True,True,False,False,False,False,True,False,False,D,True,False,40000.0,False,False,False,True
14990,6752,"Piso en venta en calle Cartagena, 108","Prosperidad, Madrid",40.0,,2,1.0,,"Calle Cartagena, 108",False,Calle Cartagena,108,3,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,933,205000,5125,True,HouseType 1: Pisos,False,False,,,,True,True,True,True,False,False,False,False,False,False,False,en trámite,False,,,,,,
14993,6749,Piso en venta en calle del Príncipe de Vergara,"El Viso, Madrid",110.0,92.0,3,2.0,,Calle del Principe de Vergara,True,Calle del Principe de Vergara,,2,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1680,506000,4600,True,HouseType 1: Pisos,False,False,1962.0,True,False,False,True,True,True,False,False,True,False,False,False,False,en trámite,True,False,12000.0,False,False,False,True
14999,6743,"Piso en venta en Urb. CORAZON DE MARIA-ALFONSO XIII, Prosperidad","Chamartín, Madrid",141.0,,3,2.0,,Urb. CORAZON DE MARIA-ALFONSO XIII,True,Urb. CORAZON DE MARIA-ALFONSO XIII,,7,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1920,610000,4326,True,HouseType 1: Pisos,False,False,1967.0,True,False,True,True,True,True,False,False,False,False,False,False,False,en trámite,False,,,,,,
15003,6739,"Piso en venta en avenida de Pío XII, 97 BIS","Castilla, Madrid",163.0,140.0,3,2.0,,"Avenida de Pio XII, 97 BIS",False,Avenida de Pio XII,97 BIS,2,False,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,2234,750000,4601,True,HouseType 1: Pisos,False,False,,,,False,True,True,True,False,True,True,True,False,False,True,en trámite,True,True,0.0,True,False,True,False
15004,6738,"Piso en venta en calle Sánchez Balderas, 1","Prosperidad, Madrid",53.0,,1,1.0,,"Calle Snchez Balderas, 1",False,Calle Snchez Balderas,1,2,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1122,270000,5094,True,HouseType 1: Pisos,False,False,,,,True,True,True,True,False,True,False,False,True,True,False,E,False,,,,,,
15006,6736,"Piso en venta en paseo de la Castellana, 210","Nueva España, Madrid",61.0,,2,1.0,,"Paseo de la Castellana, 210",False,Paseo de la Castellana,210,8,False,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1467,412000,6754,True,HouseType 1: Pisos,False,False,,,,True,True,True,True,False,False,False,False,False,False,False,E,False,,,False,True,False,False
15009,6733,Piso en venta en calle de la Hiedra,"Castilla, Madrid",125.0,,3,2.0,,Calle de la Hiedra,True,Calle de la Hiedra,,5,False,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,2012,650000,5200,True,HouseType 1: Pisos,False,False,,True,False,True,True,True,True,False,True,True,False,True,False,True,en trámite,True,True,0.0,,,,
15010,6732,"Piso en venta en Joaquín Costa, 15","El Viso, Madrid",118.0,,3,2.0,,"Joaquin Costa, 15",False,Joaquin Costa,15,Bajo,True,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1770,545000,4619,True,HouseType 1: Pisos,True,False,,True,False,False,True,True,True,False,False,False,False,False,False,False,no indicado,False,,,False,False,True,False
15011,6731,Piso en venta en Henri Dunant,"Nueva España, Madrid",108.0,,2,2.0,,Henri Dunant,True,Henri Dunant,,6,False,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,2128,700900,6490,True,HouseType 1: Pisos,False,False,1991.0,False,True,True,True,True,True,False,False,True,False,False,True,False,E,False,,,,,,
15012,6730,"Piso en venta en calle de Francisco Silvela, 104","Prosperidad, Madrid",46.0,42.0,1,1.0,,"Calle de Francisco Silvela, 104",False,Calle de Francisco Silvela,104,5,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1146,279000,6065,True,HouseType 1: Pisos,False,False,,False,True,True,True,True,True,False,False,False,False,False,True,False,B,False,,,False,False,True,False
15013,6729,"Piso en venta en calle del Príncipe de Vergara, 269","Bernabéu-Hispanoamérica, Madrid",98.0,87.0,2,1.0,,"Calle del Principe de Vergara, 269",False,Calle del Principe de Vergara,269,3,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1496,425000,4337,True,HouseType 1: Pisos,True,False,1953.0,False,True,False,False,True,True,False,False,False,False,False,True,False,en trámite,False,,,,,,
15014,6728,Piso en venta en calle del Padre Xifré,"Prosperidad, Madrid",124.0,120.0,4,2.0,,Calle del Padre Xifr,True,Calle del Padre Xifr,,6,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1621,480000,3871,True,HouseType 1: Pisos,True,False,1965.0,True,False,False,True,True,False,False,False,True,False,False,True,False,en trámite,False,,,,,,
15016,6726,Piso en venta en calle Anastasio Aroca,"Prosperidad, Madrid",49.0,44.0,1,1.0,,Calle Anastasio Aroca,True,Calle Anastasio Aroca,,1,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,948,210000,4286,True,HouseType 1: Pisos,False,False,1930.0,False,True,False,False,False,False,False,False,False,False,False,False,False,en trámite,False,,,True,False,True,False
15018,6724,Piso en venta en avenida de Burgos,"Castilla, Madrid",120.0,106.0,3,2.0,,Avenida de Burgos,True,Avenida de Burgos,,1,False,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,1735,530000,4417,True,HouseType 1: Pisos,False,False,1986.0,False,True,True,True,True,True,False,True,False,False,False,False,True,en trámite,True,True,0.0,True,True,False,False
15019,6723,Piso en venta en paseo de la Castellana,"Castilla, Madrid",170.0,160.0,4,3.0,,Paseo de la Castellana,True,Paseo de la Castellana,,7,False,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,2417,850000,5000,True,HouseType 1: Pisos,False,False,,True,False,True,True,True,True,False,False,True,False,True,True,True,en trámite,False,,,False,False,True,True
15020,6722,Piso en venta en calle de Francisco Silvela,"Prosperidad, Madrid",91.0,,3,1.0,,Calle de Francisco Silvela,True,Calle de Francisco Silvela,,7,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1485,420000,4615,True,HouseType 1: Pisos,True,False,1950.0,False,True,False,True,True,True,False,False,True,False,False,False,False,D,False,,,False,True,True,False
15021,6721,Piso en venta en calle Cochabamba,"Bernabéu-Hispanoamérica, Madrid",187.0,,3,2.0,,Calle Cochabamba,True,Calle Cochabamba,,1,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2480,900000,4813,True,HouseType 1: Pisos,False,False,1980.0,True,False,True,True,True,True,False,False,False,False,False,True,False,en trámite,True,True,0.0,False,False,True,True
15023,6719,Piso en venta en calle Antonio Zapata,"Prosperidad, Madrid",57.0,,1,1.0,,Calle Antonio Zapata,True,Calle Antonio Zapata,,2,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1122,270000,4737,True,HouseType 1: Pisos,False,False,1991.0,False,True,False,True,True,True,False,False,False,False,False,False,False,en trámite,False,,,False,True,False,True
15024,6718,"Piso en venta en calle del Príncipe de Vergara, 225","Bernabéu-Hispanoamérica, Madrid",107.0,,4,2.0,,"Calle del Principe de Vergara, 225",False,Calle del Principe de Vergara,225,1,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2126,700000,6542,True,HouseType 1: Pisos,False,False,,,,False,True,True,True,False,False,True,False,False,False,True,en trámite,True,True,0.0,False,False,False,True
15025,6717,Piso en venta en calle Sánchez Balderas,"Prosperidad, Madrid",58.0,,1,1.0,,Calle Snchez Balderas,True,Calle Snchez Balderas,,3,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1101,262500,4526,True,HouseType 1: Pisos,False,False,,,,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,,,True,False,True,False
15026,6716,"Piso en venta en calle de Eugenio Salazar, 52","Ciudad Jardín, Madrid",100.0,,4,2.0,,"Calle de Eugenio Salazar, 52",False,Calle de Eugenio Salazar,52,2,False,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,1598,470000,4700,True,HouseType 1: Pisos,False,False,,False,True,True,False,True,True,False,False,False,False,False,False,False,en trámite,False,,,True,True,False,False
15027,6715,"Piso en venta en calle de López de Hoyos, 74","Prosperidad, Madrid",135.0,,4,3.0,,"Calle de Lpez de Hoyos, 74",False,Calle de Lpez de Hoyos,74,4,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,2305,785000,5815,True,HouseType 1: Pisos,False,False,,True,False,True,True,True,True,False,False,False,True,True,False,False,en trámite,False,,,,,,
15028,6714,"Piso en venta en calle del Torpedero Tucumán, 11","Nueva España, Madrid",313.0,251.0,4,3.0,,"Calle del Torpedero Tucumn, 11",False,Calle del Torpedero Tucumn,11,Bajo,True,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,452,1350000,4313,True,HouseType 1: Pisos,False,False,,,,False,True,True,True,False,True,False,False,True,False,True,en trámite,True,True,0.0,True,True,True,True
15029,6713,Piso en venta en calle del Príncipe de Vergara,"El Viso, Madrid",90.0,80.0,3,2.0,,Calle del Principe de Vergara,True,Calle del Principe de Vergara,,2,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1735,530000,5889,True,HouseType 1: Pisos,False,,,True,False,False,False,True,True,False,False,False,False,False,True,False,en trámite,False,,,,,,
15030,6712,"Estudio en venta en Eugenio Salazar, 32","Ciudad Jardín, Madrid",90.0,89.0,0,1.0,,"Eugenio Salazar, 32",False,Eugenio Salazar,32,Bajo,True,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,1109,265325,2948,True,,False,False,2019.0,False,True,True,False,False,True,False,False,False,False,False,False,False,E,False,,,,,,
16461,5281," Chalet adosado en venta en calle Cintra, 13","Abrantes, Madrid",185.0,150.0,3,2.0,4.0,"Calle Cintra, 13",False,Calle Cintra,13,,False,Neighborhood 12: Abrantes (1964.55 €/m2) - District 3: Carabanchel,sale,1323,350000,1892,True,HouseType 2: Casa o chalet,False,False,2006.0,False,True,False,True,,,False,False,True,False,True,False,False,A,True,True,0.0,,,,
15033,6709,"Piso en venta en calle de Marcenado, 7","Ciudad Jardín, Madrid",62.0,,2,1.0,,"Calle de Marcenado, 7",False,Calle de Marcenado,7,5,False,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,1225,310000,5000,True,HouseType 1: Pisos,False,False,1970.0,True,False,True,True,True,True,False,False,False,False,False,False,False,en trámite,False,,,False,True,False,False
15034,6708,"Piso en venta en avenida de Alberto de Alcocer, 10","Bernabéu-Hispanoamérica, Madrid",141.0,,4,3.0,,"Avenida de Alberto de Alcocer, 10",False,Avenida de Alberto de Alcocer,10,7,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2432,860000,6099,True,HouseType 1: Pisos,False,False,,True,False,True,False,True,True,False,False,True,False,False,False,False,en trámite,False,,,False,False,True,False
15036,6706,"Piso en venta en calle de Uruguay, 23","Bernabéu-Hispanoamérica, Madrid",130.0,,4,2.0,,"Calle de Uruguay, 23",False,Calle de Uruguay,23,3,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,2103,690000,5308,True,HouseType 1: Pisos,False,False,,True,False,True,True,True,True,False,False,True,True,False,True,True,no indicado,True,True,0.0,True,False,False,False
15046,6696,"Piso en venta en calle del Príncipe de Vergara, 278","Nueva España, Madrid",86.0,76.0,3,1.0,,"Calle del Principe de Vergara, 278",False,Calle del Principe de Vergara,278,5,False,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,1346,360000,4186,True,HouseType 1: Pisos,False,False,1952.0,False,True,False,True,True,False,False,False,False,False,False,True,False,no indicado,False,,,,,,
16489,5253," Chalet adosado en venta en calle de Witiza, 15","San Isidro, Madrid",90.0,80.0,3,1.0,2.0,"Calle de Witiza, 15",False,Calle de Witiza,15,,False,Neighborhood 19: San Isidro (2323.93 €/m2) - District 3: Carabanchel,sale,1311,345000,3833,True,HouseType 2: Casa o chalet,False,False,,False,True,True,True,,,False,False,False,False,False,False,False,en trámite,False,,,True,False,True,False
15048,6694,Piso en venta en calle de Mauricio Legendre,"Castilla, Madrid",160.0,,4,2.0,,Calle de Mauricio Legendre,True,Calle de Mauricio Legendre,,2,False,Neighborhood 26: Castilla (4354.35 €/m2) - District 5: Chamartín,sale,1943,620000,3875,True,HouseType 1: Pisos,True,False,,True,False,False,True,True,True,False,False,True,False,True,True,False,en trámite,False,,,,,,
15049,6693,"Piso en venta en calle de Velázquez, Madrid, 160","El Viso, Madrid",159.0,140.0,2,3.0,,"Calle de Velzquez, Madrid, 160",False,Calle de Velzquez,160,1,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1536,1250000,7862,True,HouseType 1: Pisos,False,False,2012.0,False,True,True,True,True,True,False,False,False,False,False,True,False,C,True,True,0.0,False,False,False,True
15050,6692,"Dúplex en venta en calle de Velázquez, Madrid, 160","El Viso, Madrid",181.0,160.0,2,3.0,,"Calle de Velzquez, Madrid, 160",False,Calle de Velzquez,160,Bajo,True,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2165,1150000,6354,True,HouseType 4: Dúplex,False,False,2012.0,False,True,True,True,True,True,False,False,True,False,False,True,False,C,True,True,0.0,False,False,False,True
15051,6691,"Dúplex en venta en calle Velázquez, 160","El Viso, Madrid",160.0,140.0,3,3.0,,"Calle Velzquez, 160",False,Calle Velzquez,160,Bajo,True,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,2516,960000,6000,True,HouseType 4: Dúplex,False,False,2013.0,False,True,True,True,True,True,False,False,True,False,False,False,False,A,True,True,0.0,,,,
15052,6690,"Piso en venta en calle Velázquez, 160","El Viso, Madrid",159.0,,2,3.0,,"Calle Velzquez, 160",False,Calle Velzquez,160,3,False,Neighborhood 28: El Viso (6255.45 €/m2) - District 5: Chamartín,sale,1265,1280000,8050,True,HouseType 1: Pisos,False,False,2013.0,False,True,True,True,True,True,False,False,True,False,False,True,False,A,True,True,0.0,True,False,False,True
15054,6688,"Piso en venta en calle Constancia, 33","Prosperidad, Madrid",146.0,,5,2.0,,"Calle Constancia, 33",False,Calle Constancia,33,Entreplanta exterior,True,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1299,340000,2329,True,HouseType 1: Pisos,True,False,,True,False,False,True,True,True,False,False,False,False,False,False,False,en trámite,False,,,,,,
15055,6687,"Dúplex en venta en calle Rosa Jardón , 16","Nueva España, Madrid",240.0,,5,5.0,,"Calle Rosa Jardn , 16",False,Calle Rosa Jardn ,16,1,False,Neighborhood 29: Nueva España (5363.75 €/m2) - District 5: Chamartín,sale,-5046,1595515,6648,True,HouseType 4: Dúplex,False,True,,,,False,False,False,True,False,True,False,False,True,False,True,no indicado,True,True,0.0,,,,
15056,6686,"Piso en venta en calle del Príncipe de Vergara, 266","Bernabéu-Hispanoamérica, Madrid",100.0,80.0,4,2.0,,"Calle del Principe de Vergara, 266",False,Calle del Principe de Vergara,266,1,False,Neighborhood 31: Bernabéu-Hispanoamérica (5170.22 €/m2) - District 5: Chamartín,sale,1587,465000,4650,True,HouseType 1: Pisos,False,False,,,,True,True,True,False,False,False,False,False,False,False,False,A,False,,,False,False,False,True
15057,6685,"Estudio en venta en sanchez pacheco, 16","Ciudad Jardín, Madrid",33.0,,0,1.0,,"sanchez pacheco, 16",False,sanchez pacheco,16,5,False,Neighborhood 27: Ciudad Jardín (4572.45 €/m2) - District 5: Chamartín,sale,851,180000,5455,True,,False,False,1961.0,True,False,True,True,True,True,False,False,False,False,False,True,False,E,False,,,True,False,False,False
15058,6684,Piso en venta en calle de López de Hoyos,"Prosperidad, Madrid",77.0,72.0,2,1.0,,Calle de Lpez de Hoyos,True,Calle de Lpez de Hoyos,,2,False,Neighborhood 30: Prosperidad (4255.84 €/m2) - District 5: Chamartín,sale,1485,420000,5455,True,HouseType 1: Pisos,False,False,1965.0,True,False,False,True,True,True,False,False,False,False,False,True,False,en trámite,False,,,True,True,False,False
